ID;Cruise-ID;Vessel;Obs_Date_ISO;Obs_Date_Excel;Obs_Lat;Obs_Lon;Ice_Conc;RV;Total;no25-100;no100-200;no200-400;no400-800;no800-1600;no1600-3200;gt3200
3463;909106;AuroraAustralis;1991-01-13T06:30Z;13/1/1991 6:30;-64.40;80.77;x;x;3;2;1;0;0;0;0;0
3464;909106;AuroraAustralis;1991-01-13T08:23Z;13/1/1991 8:23;-64.75;80.38;x;x;4;1;1;2;0;0;0;0
3465;909106;AuroraAustralis;1991-01-13T13:00Z;13/1/1991 13:00;-65.68;79.32;x;x;3;1;2;0;0;0;0;0
3466;909106;AuroraAustralis;1991-01-13T16:00Z;13/1/1991 16:00;-66.25;78.63;x;x;5;1;3;1;0;0;0;0
3467;909106;AuroraAustralis;1991-01-13T18:30Z;13/1/1991 18:30;-66.55;77.47;x;x;6;1;3;2;0;0;0;0
3468;909106;AuroraAustralis;1991-01-13T21:00Z;13/1/1991 21:00;-66.77;76.37;x;x;4;0;1;1;1;1;0;0
3469;909106;AuroraAustralis;1991-01-14T00:00Z;14/1/1991 0:00;-66.82;74.50;x;x;0;0;0;0;0;0;0;0
3470;909106;AuroraAustralis;1991-01-14T03:00Z;14/1/1991 3:00;-66.85;72.17;x;x;0;0;0;0;0;0;0;0
3471;909106;AuroraAustralis;1991-01-14T06:30Z;14/1/1991 6:30;-66.85;71.53;x;x;0;0;0;0;0;0;0;0
3472;909106;AuroraAustralis;1991-01-14T10:30Z;14/1/1991 10:30;-66.95;70.43;x;x;6;1;1;1;1;1;1;0
3473;909106;AuroraAustralis;1991-01-15T21:00Z;15/1/1991 21:00;-66.68;67.42;x;x;1;1;0;0;0;0;0;0
3474;909106;AuroraAustralis;1991-01-18T18:00Z;18/1/1991 18:00;-66.73;70.67;x;x;3;1;1;1;0;0;0;0
3475;909106;AuroraAustralis;1991-01-20T06:00Z;20/1/1991 6:00;-68.43;72.08;x;x;1;0;1;0;0;0;0;0
3476;909106;AuroraAustralis;1991-01-20T12:00Z;20/1/1991 12:00;-68.02;72.00;x;x;0;0;0;0;0;0;0;0
3477;909106;AuroraAustralis;1991-01-21T17:00Z;21/1/1991 17:00;-67.00;72.00;x;x;1;1;0;0;0;0;0;0
3478;909106;AuroraAustralis;1991-01-22T09:00Z;22/1/1991 9:00;-66.48;72.00;x;x;2;2;0;0;0;0;0;0
3479;909106;AuroraAustralis;1991-01-23T06:00Z;23/1/1991 6:00;-65.50;72.00;x;x;3;3;0;0;0;0;0;0
3480;909106;AuroraAustralis;1991-01-23T16:00Z;23/1/1991 16:00;-65.00;72.00;x;x;2;2;0;0;0;0;0;0
3481;909106;AuroraAustralis;1991-01-24T13:00Z;24/1/1991 13:00;-66.18;73.50;x;x;3;2;1;0;0;0;0;0
3482;909106;AuroraAustralis;1991-01-26T07:00Z;26/1/1991 7:00;-68.57;73.50;x;x;2;2;0;0;0;0;0;0
3483;909106;AuroraAustralis;1991-01-27T06:30Z;27/1/1991 6:30;-68.50;75.00;x;x;3;2;1;0;0;0;0;0
3484;909106;AuroraAustralis;1991-01-28T07:30Z;28/1/1991 7:30;-67.50;75.00;x;x;2;2;0;0;0;0;0;0
3485;909106;AuroraAustralis;1991-01-28T13:00Z;28/1/1991 13:00;-67.00;75.00;x;x;2;2;0;0;0;0;0;0
3486;909106;AuroraAustralis;1991-01-29T06:00Z;29/1/1991 6:00;-66.00;75.00;x;x;3;1;0;2;0;0;0;0
3487;909106;AuroraAustralis;1991-01-30T15:00Z;30/1/1991 15:00;-65.00;75.00;x;x;1;1;0;0;0;0;0;0
3488;909106;AuroraAustralis;1991-01-31T08:00Z;31/1/1991 8:00;-65.50;76.50;x;x;2;2;0;0;0;0;0;0
3489;909106;AuroraAustralis;1991-02-08T15:00Z;8/2/1991 15:00;-66.95;70.95;x;x;4;1;3;0;0;0;0;0
3490;909106;AuroraAustralis;1991-02-11T06:30Z;11/2/1991 6:30;-66.50;69.50;x;x;4;1;2;0;0;1;0;0
3491;909106;AuroraAustralis;1991-02-14T09:40Z;14/2/1991 9:40;-65.00;67.50;x;x;4;1;0;0;1;1;1;0
3492;909106;AuroraAustralis;1991-02-15T06:40Z;15/2/1991 6:40;-66.82;66.93;x;x;4;1;1;1;0;0;1;0
3493;909106;AuroraAustralis;1991-02-16T06:30Z;16/2/1991 6:30;-66.80;69.17;x;x;3;1;1;1;0;0;0;0
3494;909106;AuroraAustralis;1991-02-18T06:00Z;18/2/1991 6:00;-67.55;77.47;x;x;4;1;1;1;1;0;0;0
3495;909106;AuroraAustralis;1991-02-20T09:30Z;20/2/1991 9:30;-68.50;73.22;x;x;8;3;1;0;0;0;4;0
3496;909106;AuroraAustralis;1991-02-21T12:00Z;21/2/1991 12:00;-67.83;75.32;x;x;0;0;0;0;0;0;0;0
3497;909106;AuroraAustralis;1991-02-22T06:30Z;22/2/1991 6:30;-67.35;74.52;x;x;2;2;0;0;0;0;0;0
3498;909106;AuroraAustralis;1991-02-22T15:00Z;22/2/1991 15:00;-67.02;76.40;x;x;2;2;0;0;0;0;0;0
3499;909106;AuroraAustralis;1991-02-23T06:15Z;23/2/1991 6:15;-66.88;76.28;x;x;1;0;1;0;0;0;0;0
3500;909106;AuroraAustralis;1991-02-23T09:15Z;23/2/1991 9:15;-68.82;73.70;x;x;2;0;2;0;0;0;0;0
3501;909106;AuroraAustralis;1991-02-24T06:30Z;24/2/1991 6:30;-66.78;72.92;x;x;1;1;0;0;0;0;0;0
3502;909106;AuroraAustralis;1991-02-24T09:00Z;24/2/1991 9:00;-67.00;72.75;x;x;2;2;0;0;0;0;0;0
3503;909106;AuroraAustralis;1991-02-25T09:00Z;25/2/1991 9:00;-68.12;71.58;x;x;4;3;1;0;0;0;0;0
3504;909106;AuroraAustralis;1991-02-27T09:00Z;27/2/1991 9:00;-66.60;68.83;x;x;1;0;0;0;1;0;0;0
3505;909106;AuroraAustralis;1991-03-01T09:30Z;1/3/1991 9:30;-67.20;67.95;x;x;7;6;1;0;0;0;0;0
3506;909106;AuroraAustralis;1991-03-05T09:00Z;5/3/1991 9:00;-67.50;62.87;x;x;51;0;25;10;10;5;1;0
3507;909106;AuroraAustralis;1991-03-05T12:00Z;5/3/1991 12:00;-66.98;63.22;x;x;100;0;0;0;0;0;0;0
3508;909106;AuroraAustralis;1991-03-05T13:00Z;5/3/1991 13:00;-66.78;63.88;x;x;70;0;40;30;0;0;0;0
3509;909106;AuroraAustralis;1991-03-06T01:00Z;6/3/1991 1:00;-66.60;67.67;x;x;12;0;8;4;0;0;0;0
3510;909106;AuroraAustralis;1991-03-06T03:00Z;6/3/1991 3:00;-66.60;68.63;x;x;6;1;5;0;0;0;0;0
3511;909106;AuroraAustralis;1991-03-06T05:00Z;6/3/1991 5:00;-66.67;69.60;x;x;10;5;4;1;0;0;0;0
3512;909106;AuroraAustralis;1991-03-06T07:00Z;6/3/1991 7:00;-66.72;70.42;x;x;1;0;1;0;0;0;0;0
3513;909106;AuroraAustralis;1991-03-06T09:00Z;6/3/1991 9:00;-66.92;71.07;x;x;1;0;0;1;0;0;0;0
3514;909106;AuroraAustralis;1991-03-06T13:00Z;6/3/1991 13:00;-67.42;71.50;x;x;18;10;5;3;0;0;0;0
3515;909106;AuroraAustralis;1991-03-09T02:05Z;9/3/1991 2:05;-67.18;77.08;x;x;0;0;0;0;0;0;0;0
3516;909106;AuroraAustralis;1991-03-09T03:00Z;9/3/1991 3:00;-66.98;76.98;x;x;3;1;2;0;0;0;0;0
3517;909106;AuroraAustralis;1991-03-09T05:00Z;9/3/1991 5:00;-66.68;77.45;x;x;1;0;1;0;0;0;0;0
3518;909106;AuroraAustralis;1991-03-09T07:00Z;9/3/1991 7:00;-66.38;77.93;x;x;4;0;2;2;0;0;0;0
3519;909106;AuroraAustralis;1991-03-09T09:00Z;9/3/1991 9:00;-66.15;78.60;x;x;1;0;1;0;0;0;0;0
3520;909106;AuroraAustralis;1991-03-09T11:00Z;9/3/1991 11:00;-65.93;79.25;x;x;0;0;0;0;0;0;0;0
3521;909106;AuroraAustralis;1991-03-09T12:00Z;9/3/1991 12:00;-65.80;79.30;x;x;0;0;0;0;0;0;0;0
3522;909106;AuroraAustralis;1991-03-09T14:00Z;9/3/1991 14:00;-65.63;79.40;x;x;1;0;0;0;0;0;0;0
3523;909106;AuroraAustralis;1991-03-10T02:00Z;10/3/1991 2:00;-64.92;80.63;x;x;0;0;0;0;0;0;0;0
3524;909106;AuroraAustralis;1991-03-10T04:00Z;10/3/1991 4:00;-64.80;81.15;x;x;0;0;0;0;0;0;0;0
3525;909106;AuroraAustralis;1991-03-10T06:00Z;10/3/1991 6:00;-64.70;81.77;x;x;0;0;0;0;0;0;0;0
3526;909106;AuroraAustralis;1991-03-10T09:00Z;10/3/1991 9:00;-64.52;82.75;x;x;1;0;0;0;0;0;0;0
3527;909106;AuroraAustralis;1991-03-10T12:00Z;10/3/1991 12:00;-64.22;83.83;x;x;0;0;0;0;0;0;0;0
3528;909106;AuroraAustralis;1991-03-11T00:30Z;11/3/1991 0:30;-63.28;87.55;x;x;0;0;0;0;0;0;0;0
3529;909106;AuroraAustralis;1991-03-11T07:15Z;11/3/1991 7:15;-62.80;89.43;x;x;0;0;0;0;0;0;0;0
3530;909106;AuroraAustralis;1991-03-11T11:30Z;11/3/1991 11:30;-62.37;91.12;x;x;1;0;0;0;0;0;0;0
3531;909106;AuroraAustralis;1991-03-12T01:40Z;12/3/1991 1:40;-61.12;96.17;x;x;1;0;1;0;0;0;0;0
3532;909106;AuroraAustralis;1991-03-12T03:45Z;12/3/1991 3:45;-60.77;97.02;x;x;2;0;0;2;0;0;0;0
3533;909106;AuroraAustralis;1991-03-12T05:45Z;12/3/1991 5:45;-60.58;97.72;x;x;0;0;0;0;0;0;0;0
3534;909106;AuroraAustralis;1991-03-12T08:00Z;12/3/1991 8:00;-60.33;98.55;x;x;2;0;0;2;0;0;0;0
3535;909106;AuroraAustralis;1991-03-12T10:00Z;12/3/1991 10:00;-60.08;99.17;x;x;0;0;0;0;0;0;0;0
3536;909106;AuroraAustralis;1991-03-12T12:30Z;12/3/1991 12:30;-59.82;100.33;x;x;1;0;0;1;0;0;0;0
3537;909106;AuroraAustralis;1991-03-13T01:10Z;13/3/1991 1:10;-58.58;104.70;x;x;0;0;0;0;0;0;0;0
3538;909106;AuroraAustralis;1991-03-13T03:30Z;13/3/1991 3:30;-58.35;105.48;x;x;0;0;0;0;0;0;0;0
3539;909106;AuroraAustralis;1991-03-13T05:20Z;13/3/1991 5:20;-58.17;106.12;x;x;0;0;0;0;0;0;0;0
3540;909106;AuroraAustralis;1991-03-13T07:30Z;13/3/1991 7:30;-57.95;106.88;x;x;0;0;0;0;0;0;0;0
3541;909106;AuroraAustralis;1991-03-13T09:30Z;13/3/1991 9:30;-57.73;107.63;x;x;0;0;0;0;0;0;0;0
3542;909106;AuroraAustralis;1991-03-13T11:05Z;13/3/1991 11:05;-57.55;108.18;x;x;1;0;0;0;1;0;0;0
3543;909106;AuroraAustralis;1991-03-14T03:15Z;14/3/1991 3:15;-55.92;113.50;x;x;1;0;0;0;1;0;0;0
3544;909107;IceBird;1991-01-21T07:30Z;21/1/1991 7:30;-61.73;102.77;x;x;1;0;0;0;1;0;0;0
3545;909107;IceBird;1991-01-21T07:40Z;21/1/1991 7:40;-61.75;102.70;x;x;1;0;1;0;0;0;0;0
3546;909107;IceBird;1991-01-21T09:00Z;21/1/1991 9:00;-61.80;102.05;x;x;1;0;1;0;0;0;0;0
3547;909107;IceBird;1991-01-21T12:00Z;21/1/1991 12:00;-61.93;100.78;x;x;1;0;0;1;0;0;0;0
3548;909107;IceBird;1991-01-21T12:30Z;21/1/1991 12:30;-61.95;100.58;x;x;1;0;0;1;0;0;0;0
3549;909107;IceBird;1991-01-21T13:10Z;21/1/1991 13:10;-61.98;100.27;x;x;1;0;0;0;0;1;0;0
3550;909107;IceBird;1991-01-21T13:45Z;21/1/1991 13:45;-62.00;100.05;x;x;1;1;0;0;0;0;0;0
3551;909107;IceBird;1991-01-21T15:00Z;21/1/1991 15:00;-62.07;99.48;x;x;0;0;0;0;0;0;0;0
3552;909107;IceBird;1991-01-21T16:45Z;21/1/1991 16:45;-62.17;99.65;x;x;1;0;0;0;0;1;0;0
3553;909107;IceBird;1991-01-21T18:10Z;21/1/1991 18:10;-62.22;98.00;x;x;1;0;0;0;0;0;0;0
3554;909107;IceBird;1991-01-21T19:15Z;21/1/1991 19:15;-62.28;97.48;x;x;1;0;0;0;1;0;0;0
3555;909107;IceBird;1991-01-21T19:40Z;21/1/1991 19:40;-62.30;97.28;x;x;2;1;1;0;0;0;0;0
3556;909107;IceBird;1991-01-21T19:55Z;21/1/1991 19:55;-62.32;97.18;x;x;1;0;1;0;0;0;0;0
3557;909107;IceBird;1991-01-21T21:45Z;21/1/1991 21:45;-62.40;96.42;x;x;3;2;0;0;0;1;0;0
3558;909107;IceBird;1991-01-21T21:46Z;21/1/1991 21:46;-62.40;96.40;x;x;3;2;0;0;1;0;0;0
3559;909107;IceBird;1991-01-21T22:45Z;21/1/1991 22:45;-62.42;96.97;x;x;6;4;2;0;0;0;0;0
3560;909107;IceBird;1991-01-22T09:00Z;22/1/1991 9:00;-62.85;91.68;x;x;8;6;1;1;0;0;0;0
3561;909107;IceBird;1991-01-22T12:00Z;22/1/1991 12:00;-62.98;90.20;x;x;9;5;1;1;1;1;0;0
3562;909107;IceBird;1991-01-22T14:00Z;22/1/1991 14:00;-63.10;89.22;x;x;9;2;3;3;1;0;0;0
3563;909107;IceBird;1991-01-22T17:00Z;22/1/1991 17:00;-63.23;87.83;x;x;15;12;1;1;1;0;0;0
3564;909107;IceBird;1991-01-22T19:00Z;22/1/1991 19:00;-63.30;86.98;x;x;15;0;0;0;0;0;0;0
3565;909107;IceBird;1991-01-22T21:17Z;22/1/1991 21:17;-63.33;86.77;x;x;1;0;0;0;0;0;0;0
3566;909107;IceBird;1991-01-23T00:00Z;23/1/1991 0:00;-63.52;84.80;x;x;3;0;0;0;0;0;0;0
3567;909107;IceBird;1991-01-23T03:20Z;23/1/1991 3:20;-63.82;83.28;x;x;2;0;1;1;0;0;0;0
3568;909107;IceBird;1991-01-23T09:00Z;23/1/1991 9:00;-64.02;80.77;x;x;2;1;1;0;0;0;0;0
3569;909107;IceBird;1991-01-23T12:00Z;23/1/1991 12:00;-64.53;79.92;x;x;2;1;1;0;0;0;0;0
3570;909107;IceBird;1991-01-23T15:30Z;23/1/1991 15:30;-65.15;78.90;x;x;2;1;1;0;0;0;0;0
3571;909107;IceBird;1991-01-23T19:30Z;23/1/1991 19:30;-65.90;77.67;x;x;0;0;0;0;0;0;0;0
3572;909107;IceBird;1991-01-23T21:26Z;23/1/1991 21:26;-66.23;77.02;x;x;1;1;0;0;0;0;0;0
3573;909107;IceBird;1991-01-23T22:00Z;23/1/1991 22:00;-66.33;76.82;x;x;1;1;0;0;0;0;0;0
3574;909107;IceBird;1991-01-23T23:08Z;23/1/1991 23:08;-66.52;76.43;x;x;1;1;0;0;0;0;0;0
3575;909107;IceBird;1991-01-27T09:00Z;27/1/1991 9:00;-68.52;77.57;x;x;23;10;10;1;1;0;1;0
3576;909107;IceBird;1991-01-27T13:00Z;27/1/1991 13:00;-68.18;77.18;x;x;1;0;1;0;0;0;0;0
3577;909107;IceBird;1991-01-27T16:00Z;27/1/1991 16:00;-67.70;76.68;x;x;6;4;1;1;0;0;0;0
3578;909107;IceBird;1991-01-28T00:35Z;28/1/1991 0:35;-65.98;76.08;x;x;2;1;0;1;0;0;0;0
3579;909107;IceBird;1991-01-28T11:00Z;28/1/1991 11:00;-63.62;75.40;x;x;0;0;0;0;0;0;0;0
3580;909107;IceBird;1991-01-28T14:00Z;28/1/1991 14:00;-63.17;75.17;x;x;1;1;0;0;0;0;0;0
3581;909107;IceBird;1991-01-28T15:00Z;28/1/1991 15:00;-62.90;75.12;x;x;0;0;0;0;0;0;0;0
3582;909107;IceBird;1991-01-28T16:45Z;28/1/1991 16:45;-62.50;75.00;x;x;0;0;0;0;0;0;0;0
3583;909107;IceBird;1991-01-28T20:30Z;28/1/1991 20:30;-64.68;74.75;x;x;0;0;0;0;0;0;0;0
3584;909107;IceBird;1991-02-01T11:00Z;1/2/1991 11:00;-67.08;74.97;x;x;2;1;0;1;0;0;0;0
3585;909107;IceBird;1991-02-03T14:00Z;3/2/1991 14:00;-62.52;75.02;x;x;0;0;0;0;0;0;0;0
3586;909107;IceBird;1991-02-03T17:00Z;3/2/1991 17:00;-63.23;75.00;x;x;0;0;0;0;0;0;0;0
3587;909107;IceBird;1991-02-04T03:00Z;4/2/1991 3:00;-65.37;74.92;x;x;3;2;1;0;0;0;0;0
3588;909107;IceBird;1991-02-04T04:00Z;4/2/1991 4:00;-65.63;74.90;x;x;3;2;1;0;0;0;0;0
3589;909107;IceBird;1991-02-04T05:00Z;4/2/1991 5:00;-65.77;74.83;x;x;2;2;0;0;0;0;0;0
3590;909107;IceBird;1991-02-04T08:00Z;4/2/1991 8:00;-66.43;75.02;x;x;3;1;0;2;0;0;0;0
3591;909107;IceBird;1991-02-04T19:50Z;4/2/1991 19:50;-67.50;74.97;x;x;3;0;0;1;2;0;0;0
3592;909107;IceBird;1991-02-04T21:00Z;4/2/1991 21:00;-67.75;75.02;x;x;2;1;0;0;0;1;0;0
3593;909107;IceBird;1991-02-04T22:00Z;4/2/1991 22:00;-67.87;75.32;x;x;0;0;0;0;0;0;0;0
3594;909107;IceBird;1991-02-05T00:00Z;5/2/1991 0:00;-68.03;75.93;x;x;6;1;2;3;0;0;0;0
3595;909107;IceBird;1991-02-14T00:00Z;14/2/1991 0:00;-66.10;67.67;x;x;7;3;1;2;1;0;0;0
3596;909107;IceBird;1991-02-14T02:00Z;14/2/1991 2:00;-66.10;67.67;x;x;7;3;1;2;1;0;0;0
3597;909107;IceBird;1991-02-14T06:30Z;14/2/1991 6:30;-65.60;70.52;x;x;3;1;2;0;0;0;0;0
3598;909107;IceBird;1991-02-14T09:30Z;14/2/1991 9:30;-64.50;71.08;x;x;3;1;2;0;0;0;0;0
3599;909107;IceBird;1991-02-15T01:45Z;15/2/1991 1:45;-63.95;79.68;x;x;1;0;0;0;1;0;0;0
3600;909107;IceBird;1991-02-15T04:00Z;15/2/1991 4:00;-63.77;80.75;x;x;0;0;0;0;0;0;0;0
3601;909107;IceBird;1991-02-16T00:30Z;16/2/1991 0:30;-62.07;89.77;x;x;3;0;3;0;0;0;0;0
3602;909107;IceBird;1991-02-16T01:07Z;16/2/1991 1:07;-62.07;90.00;x;x;4;2;2;0;0;0;0;0
3603;909107;IceBird;1991-02-16T04:01Z;16/2/1991 4:01;-62.05;91.40;x;x;11;6;3;2;0;0;0;0
3604;909107;IceBird;1991-02-16T07:08Z;16/2/1991 7:08;-62.00;92.87;x;x;5;3;1;1;0;0;0;0
3605;909107;IceBird;1991-02-17T02:16Z;17/2/1991 2:16;-61.42;101.55;x;x;2;1;0;1;0;0;0;0
3606;909107;IceBird;1991-02-17T04:44Z;17/2/1991 4:44;-61.32;102.73;x;x;1;1;0;0;0;0;0;0
3607;909107;IceBird;1991-02-18T02:06Z;18/2/1991 2:06;-59.92;111.45;x;x;0;0;0;0;0;0;0;0
3608;909108;IceBird;1991-03-07T00:40Z;7/3/1991 0:40;-60.43;118.45;x;x;5;0;4;0;0;0;1;0
3609;909108;IceBird;1991-03-07T07:12Z;7/3/1991 7:12;-61.42;116.32;x;x;2;0;0;1;1;0;0;0
3610;909108;IceBird;1991-03-07T10:00Z;7/3/1991 10:00;-61.42;115.33;x;x;0;0;0;0;0;0;0;0
3611;909108;IceBird;1991-03-07T22:00Z;7/3/1991 22:00;-63.52;114.50;x;x;2;1;1;0;0;0;0;0
3612;909108;IceBird;1991-03-08T02:37Z;8/3/1991 2:37;-64.37;110.55;x;x;3;2;1;0;0;0;0;0
3613;909108;IceBird;1991-03-08T04:03Z;8/3/1991 4:03;-64.68;110.20;x;x;9;2;3;3;1;0;0;0
3614;909108;IceBird;1991-03-08T07:00Z;8/3/1991 7:00;-65.30;109.63;x;x;10;1;2;2;1;4;0;0
3615;909108;IceBird;1991-03-08T10:03Z;8/3/1991 10:03;-65.97;109.52;x;x;9;2;4;0;2;1;0;0
3616;919201;AuroraAustralis;1991-10-18T08:00Z;18/10/1991 8:00;-62.87;137.97;x;x;1;0;1;0;0;0;0;0
3617;919201;AuroraAustralis;1991-10-18T12:00Z;18/10/1991 12:00;-63.52;137.82;x;x;0;0;0;0;0;0;0;0
3618;919201;AuroraAustralis;1991-10-18T18:30Z;18/10/1991 18:30;-64.60;137.65;x;x;1;0;0;0;1;0;0;0
3619;919201;AuroraAustralis;1991-10-18T22:10Z;18/10/1991 22:10;-64.95;137.55;x;x;0;0;0;0;0;0;0;0
3620;919201;AuroraAustralis;1991-10-18T23:10Z;18/10/1991 23:10;-65.03;137.45;x;x;0;0;0;0;0;0;0;0
3621;919201;AuroraAustralis;1991-10-19T05:30Z;19/10/1991 5:30;-65.15;137.48;x;x;3;3;0;0;0;0;0;0
3622;919201;AuroraAustralis;1991-10-19T09:50Z;19/10/1991 9:50;-64.90;137.20;x;x;1;0;1;0;0;0;0;0
3623;919201;AuroraAustralis;1991-10-19T19:45Z;19/10/1991 19:45;-64.83;136.47;x;x;0;0;0;0;0;0;0;0
3624;919201;AuroraAustralis;1991-10-20T00:40Z;20/10/1991 0:40;-64.88;136.38;x;x;0;0;0;0;0;0;0;0
3625;919201;AuroraAustralis;1991-10-20T06:30Z;20/10/1991 6:30;-64.55;136.53;x;x;0;0;0;0;0;0;0;0
3626;919201;AuroraAustralis;1991-10-20T08:30Z;20/10/1991 8:30;-64.35;136.55;x;x;0;0;0;0;0;0;0;0
3627;919201;AuroraAustralis;1991-10-20T11:00Z;20/10/1991 11:00;-64.28;136.57;x;x;2;1;1;0;0;0;0;0
3628;919201;AuroraAustralis;1991-10-20T18:20Z;20/10/1991 18:20;-63.65;136.95;x;x;0;0;0;0;0;0;0;0
3629;919201;AuroraAustralis;1991-10-20T22:10Z;20/10/1991 22:10;-63.43;137.13;x;x;0;0;0;0;0;0;0;0
3630;919202;AuroraAustralis;1991-11-05T01:30Z;5/11/1991 1:30;-60.02;106.38;x;x;1;1;0;0;0;0;0;0
3631;919202;AuroraAustralis;1991-11-05T12:00Z;5/11/1991 12:00;-59.90;102.65;x;x;1;0;0;1;0;0;0;0
3632;919202;AuroraAustralis;1991-11-05T13:00Z;5/11/1991 13:00;-59.87;102.37;x;x;0;0;0;0;0;0;0;0
3633;919202;AuroraAustralis;1991-11-05T14:00Z;5/11/1991 14:00;-59.87;102.03;x;x;0;0;0;0;0;0;0;0
3634;919202;AuroraAustralis;1991-11-05T15:00Z;5/11/1991 15:00;-59.85;101.77;x;x;0;0;0;0;0;0;0;0
3635;919202;AuroraAustralis;1991-11-05T22:00Z;5/11/1991 22:00;-59.85;101.73;x;x;0;0;0;0;0;0;0;0
3636;919202;AuroraAustralis;1991-11-05T23:00Z;5/11/1991 23:00;-59.75;99.47;x;x;0;0;0;0;0;0;0;0
3637;919202;AuroraAustralis;1991-11-06T00:00Z;6/11/1991 0:00;-59.73;99.18;x;x;0;0;0;0;0;0;0;0
3638;919202;AuroraAustralis;1991-11-06T01:00Z;6/11/1991 1:00;-59.73;98.85;x;x;0;0;0;0;0;0;0;0
3639;919202;AuroraAustralis;1991-11-06T02:00Z;6/11/1991 2:00;-59.77;98.53;x;x;0;0;0;0;0;0;0;0
3640;919202;AuroraAustralis;1991-11-06T03:00Z;6/11/1991 3:00;-59.82;98.20;x;x;0;0;0;0;0;0;0;0
3641;919202;AuroraAustralis;1991-11-06T04:00Z;6/11/1991 4:00;-59.88;97.87;x;x;1;0;0;0;0;0;0;0
3642;919202;AuroraAustralis;1991-11-06T05:00Z;6/11/1991 5:00;-59.92;97.53;x;x;0;0;0;0;0;0;0;0
3643;919202;AuroraAustralis;1991-11-06T05:50Z;6/11/1991 5:50;-59.92;97.22;x;x;0;0;0;0;0;0;0;0
3644;919202;AuroraAustralis;1991-11-06T08:00Z;6/11/1991 8:00;-59.85;96.58;x;x;1;0;0;0;0;0;0;0
3645;919202;AuroraAustralis;1991-11-06T09:10Z;6/11/1991 9:10;-59.85;96.25;x;x;0;0;0;0;0;0;0;0
3646;919202;AuroraAustralis;1991-11-06T10:00Z;6/11/1991 10:00;-59.83;95.88;x;x;1;0;0;0;0;0;0;0
3647;919202;AuroraAustralis;1991-11-06T10:50Z;6/11/1991 10:50;-59.88;93.60;x;x;0;0;0;0;0;0;0;0
3648;919202;AuroraAustralis;1991-11-06T12:00Z;6/11/1991 12:00;-59.93;95.08;x;x;0;0;0;0;0;0;0;0
3649;919202;AuroraAustralis;1991-11-06T13:05Z;6/11/1991 13:05;-59.97;94.82;x;x;0;0;0;0;0;0;0;0
3650;919202;AuroraAustralis;1991-11-06T14:00Z;6/11/1991 14:00;-59.98;94.52;x;x;2;0;0;0;0;0;0;0
3651;919202;AuroraAustralis;1991-11-06T15:00Z;6/11/1991 15:00;-59.97;94.22;x;x;0;0;0;0;0;0;0;0
3652;919202;AuroraAustralis;1991-11-06T22:00Z;6/11/1991 22:00;-60.00;92.00;x;x;2;0;0;0;0;0;0;0
3653;919202;AuroraAustralis;1991-11-07T02:00Z;7/11/1991 2:00;-60.07;90.18;x;x;7;0;0;0;0;0;0;0
3654;919202;AuroraAustralis;1991-11-07T03:00Z;7/11/1991 3:00;-60.03;89.92;x;x;12;11;0;1;0;0;0;0
3655;919202;AuroraAustralis;1991-11-07T04:10Z;7/11/1991 4:10;-60.00;89.47;x;x;10;9;1;0;0;0;0;0
3656;919202;AuroraAustralis;1991-11-07T06:00Z;7/11/1991 6:00;-60.00;88.75;x;x;16;0;0;0;0;0;0;0
3657;919202;AuroraAustralis;1991-11-07T07:00Z;7/11/1991 7:00;-60.00;88.32;x;x;12;0;0;0;0;0;0;0
3658;919202;AuroraAustralis;1991-11-07T08:00Z;7/11/1991 8:00;-60.00;87.90;x;x;20;0;0;0;0;0;0;0
3659;919202;AuroraAustralis;1991-11-07T09:00Z;7/11/1991 9:00;-60.00;87.42;x;x;16;16;0;0;0;0;0;0
3660;919202;AuroraAustralis;1991-11-07T10:00Z;7/11/1991 10:00;-60.00;87.05;x;x;15;5;7;3;0;0;0;0
3661;919202;AuroraAustralis;1991-11-07T11:00Z;7/11/1991 11:00;-59.98;86.68;x;x;6;2;3;1;0;0;0;0
3662;919202;AuroraAustralis;1991-11-07T13:00Z;7/11/1991 13:00;-59.93;85.87;x;x;16;14;2;0;0;0;0;0
3663;919202;AuroraAustralis;1991-11-07T15:00Z;7/11/1991 15:00;-59.93;85.03;x;x;14;7;4;3;0;0;0;0
3664;919202;AuroraAustralis;1991-11-07T16:00Z;7/11/1991 16:00;-59.93;84.63;x;x;8;0;0;0;0;0;0;0
3665;919202;AuroraAustralis;1991-11-08T00:00Z;8/11/1991 0:00;-59.95;81.57;x;x;20;9;9;2;0;0;0;0
3666;919202;AuroraAustralis;1991-11-08T01:00Z;8/11/1991 1:00;-60.03;81.57;x;x;17;11;4;2;0;0;0;0
3667;919202;AuroraAustralis;1991-11-08T02:00Z;8/11/1991 2:00;-60.10;81.23;x;x;16;10;5;1;0;0;0;0
3668;919202;AuroraAustralis;1991-11-08T03:00Z;8/11/1991 3:00;-60.18;80.52;x;x;34;20;12;2;0;0;0;0
3669;919202;AuroraAustralis;1991-11-08T04:00Z;8/11/1991 4:00;-60.28;80.52;x;x;40;17;20;2;1;0;0;0
3670;919202;AuroraAustralis;1991-11-08T05:00Z;8/11/1991 5:00;-60.38;80.17;x;x;28;9;19;0;0;0;0;0
