ID;Cruise-ID;Vessel;Obs_Date_ISO;Obs_Date_Excel;Obs_Lat;Obs_Lon;Ice_Conc;RV;Total;no10-50;no50-200;no200-500;no500-1000;gt1000
463;828302;NellaDan;1983-01-09T16:00Z;9/1/1983 16:00;-62.47;90.98;x;x;44;0;0;0;0;0
464;828302;NellaDan;1983-01-09T18:00Z;9/1/1983 18:00;-62.62;90.15;x;x;40;0;0;0;0;0
465;828302;NellaDan;1983-01-09T20:00Z;9/1/1983 20:00;-62.82;89.37;x;x;13;0;0;0;0;0
466;828302;NellaDan;1983-01-09T22:00Z;9/1/1983 22:00;-63.02;88.57;x;x;21;10;7;4;0;0
467;828302;NellaDan;1983-01-10T00:00Z;10/1/1983 0:00;-63.22;87.72;x;x;14;0;0;11;3;0
468;828302;NellaDan;1983-01-10T02:00Z;10/1/1983 2:00;-63.37;86.95;x;x;25;0;8;12;5;0
469;828302;NellaDan;1983-01-10T04:00Z;10/1/1983 4:00;-63.42;86.00;x;x;21;0;0;0;0;0
470;828302;NellaDan;1983-01-10T06:00Z;10/1/1983 6:00;-63.52;85.32;x;x;25;0;0;0;0;0
471;828302;NellaDan;1983-01-10T08:00Z;10/1/1983 8:00;-63.62;84.62;x;x;13;0;0;0;0;0
472;828302;NellaDan;1983-01-10T10:00Z;10/1/1983 10:00;-63.72;83.92;x;x;9;0;9;0;0;0
473;828302;NellaDan;1983-01-11T02:00Z;11/1/1983 2:00;-65.30;79.08;x;x;13;0;0;0;0;0
474;828302;NellaDan;1983-01-11T06:00Z;11/1/1983 6:00;-65.83;79.22;x;x;7;0;7;0;0;0
475;828302;NellaDan;1983-01-11T10:00Z;11/1/1983 10:00;-65.87;78.92;x;x;8;0;0;0;0;0
476;828302;NellaDan;1983-01-11T12:00Z;11/1/1983 12:00;-65.75;78.27;x;x;3;0;0;0;0;0
477;828302;NellaDan;1983-01-11T14:04Z;11/1/1983 14:04;-65.65;77.85;x;x;2;0;1;1;0;0
478;828302;NellaDan;1983-01-11T16:00Z;11/1/1983 16:00;-65.73;77.12;x;x;1;0;0;1;0;0
479;828302;NellaDan;1983-01-11T18:00Z;11/1/1983 18:00;-65.93;76.88;x;x;0;0;0;0;0;0
480;828302;NellaDan;1983-01-11T20:00Z;11/1/1983 20:00;-66.23;76.63;x;x;5;0;0;0;0;0
481;828302;NellaDan;1983-01-11T22:00Z;11/1/1983 22:00;-66.55;76.47;x;x;11;0;0;0;0;0
482;828302;NellaDan;1983-01-12T00:00Z;12/1/1983 0:00;-66.93;76.55;x;x;11;0;10;1;0;0
483;828302;NellaDan;1983-01-12T02:00Z;12/1/1983 2:00;-67.20;76.57;x;x;20;0;15;5;0;0
484;828302;NellaDan;1983-01-12T04:00Z;12/1/1983 4:00;-67.20;76.60;x;x;12;0;11;1;0;0
485;828302;NellaDan;1983-01-12T06:00Z;12/1/1983 6:00;-67.27;76.58;x;x;15;0;0;0;0;0
486;828302;NellaDan;1983-01-12T08:00Z;12/1/1983 8:00;-67.48;76.48;x;x;22;0;0;0;0;0
487;828302;NellaDan;1983-01-12T10:30Z;12/1/1983 10:30;-67.57;76.48;x;x;16;0;0;0;0;0
488;828302;NellaDan;1983-01-17T16:16Z;17/1/1983 16:16;-67.22;72.38;x;x;1;0;0;0;0;0
489;828302;NellaDan;1983-01-18T02:15Z;18/1/1983 2:15;-66.52;67.80;x;x;3;0;0;0;0;0
490;828302;NellaDan;1983-01-18T04:58Z;18/1/1983 4:58;-66.52;66.40;x;x;1;0;0;0;0;0
491;828303;NellaDan;1983-01-13T06:30Z;13/1/1983 6:30;-60.87;125.18;x;x;1;0;1;0;0;0
492;828303;NellaDan;1983-01-13T09:00Z;13/1/1983 9:00;-61.13;124.53;x;x;1;0;0;1;0;0
493;828303;NellaDan;1983-01-13T12:00Z;13/1/1983 12:00;-61.48;123.60;x;x;0;0;0;0;0;0
494;828303;NellaDan;1983-01-13T13:00Z;13/1/1983 13:00;-61.58;123.30;x;x;1;0;1;0;0;0
495;828303;NellaDan;1983-01-13T15:00Z;13/1/1983 15:00;-61.78;122.70;x;x;4;0;1;3;0;0
496;828303;NellaDan;1983-01-13T16:00Z;13/1/1983 16:00;-61.87;122.47;x;x;4;0;1;3;0;0
497;828303;NellaDan;1983-01-13T18:00Z;13/1/1983 18:00;-62.08;121.78;x;x;8;0;0;8;0;0
498;828303;NellaDan;1983-01-13T19:00Z;13/1/1983 19:00;-62.22;121.42;x;x;9;0;0;9;0;0
499;828303;NellaDan;1983-01-13T22:00Z;13/1/1983 22:00;-62.52;120.37;x;x;5;0;2;3;0;0
500;828303;NellaDan;1983-01-14T03:00Z;14/1/1983 3:00;-63.02;118.67;x;x;3;0;1;2;0;0
501;828303;NellaDan;1983-01-14T07:00Z;14/1/1983 7:00;-63.52;116.83;x;x;10;0;8;2;0;0
502;828303;NellaDan;1983-01-14T09:00Z;14/1/1983 9:00;-63.70;116.08;x;x;25;0;16;9;0;0
503;828303;NellaDan;1983-01-14T10:30Z;14/1/1983 10:30;-63.87;115.47;x;x;27;0;20;7;0;0
504;828303;NellaDan;1983-01-14T12:00Z;14/1/1983 12:00;-64.00;114.90;x;x;17;0;11;5;1;0
505;828303;NellaDan;1983-01-14T14:00Z;14/1/1983 14:00;-64.18;114.05;x;x;27;0;17;6;4;0
506;828303;NellaDan;1983-01-14T17:00Z;14/1/1983 17:00;-64.43;112.88;x;x;25;0;16;6;3;0
507;828303;NellaDan;1983-01-14T18:00Z;14/1/1983 18:00;-64.52;112.25;x;x;83;0;40;32;6;5
508;828303;NellaDan;1983-01-14T20:00Z;14/1/1983 20:00;-64.65;112.25;x;x;71;0;50;12;7;2
509;828303;NellaDan;1983-01-14T22:00Z;14/1/1983 22:00;-64.67;110.67;x;x;39;0;18;17;4;0
510;828303;NellaDan;1983-01-15T00:00Z;15/1/1983 0:00;-64.65;109.78;x;x;33;0;15;9;8;1
511;828303;NellaDan;1983-01-15T06:00Z;15/1/1983 6:00;-65.63;108.57;x;x;54;0;30;14;6;4
512;828303;NellaDan;1983-01-15T08:00Z;15/1/1983 8:00;-65.78;108.08;x;x;41;0;30;8;3;0
513;828303;NellaDan;1983-01-15T10:00Z;15/1/1983 10:00;-66.07;108.23;x;x;36;0;20;7;6;3
514;828303;NellaDan;1983-01-15T13:00Z;15/1/1983 13:00;-66.22;109.45;x;x;67;0;50;9;5;3
515;828303;NellaDan;1983-01-15T14:00Z;15/1/1983 14:00;-66.25;109.95;x;x;78;0;60;9;5;4
516;828303;NellaDan;1983-01-15T16:00Z;15/1/1983 16:00;-66.25;109.95;x;x;51;0;40;6;3;2
517;828303;NellaDan;1983-01-21T19:20Z;21/1/1983 19:20;-65.48;109.75;x;x;25;0;0;0;0;0
518;828303;NellaDan;1983-01-21T19:42Z;21/1/1983 19:42;-65.43;109.68;x;x;10;0;0;0;0;0
519;828303;NellaDan;1983-01-22T08:45Z;22/1/1983 8:45;-63.63;113.00;x;x;27;0;0;0;0;0
520;828303;NellaDan;1983-01-22T14:15Z;22/1/1983 14:15;-63.27;115.23;x;x;15;0;0;0;0;0
521;828303;NellaDan;1983-01-23T09:00Z;23/1/1983 9:00;-62.05;122.50;x;x;4;1;0;0;0;3
522;828303;NellaDan;1983-01-24T09:15Z;24/1/1983 9:15;-60.32;132.17;x;x;0;0;0;0;0;0
523;828303;NellaDan;1983-01-24T13:03Z;24/1/1983 13:03;-60.05;133.65;x;x;1;0;0;0;1;0
524;828303;NellaDan;1983-01-27T09:55Z;27/1/1983 9:55;-59.13;103.83;x;x;1;0;0;0;0;0
525;828303;NellaDan;1983-01-27T11:45Z;27/1/1983 11:45;-59.30;102.97;x;x;1;0;0;0;0;0
526;828303;NellaDan;1983-01-28T07:30Z;28/1/1983 7:30;-60.17;98.92;x;x;1;0;0;0;0;0
527;828304;LadyFranklin;1983-01-27T13:30Z;27/1/1983 13:30;-60.47;121.02;x;x;3;1;2;0;0;0
528;828304;LadyFranklin;1983-01-27T18:00Z;27/1/1983 18:00;-60.92;120.25;x;x;5;0;0;0;0;0
529;828304;LadyFranklin;1983-01-28T01:00Z;28/1/1983 1:00;-61.87;118.45;x;x;1;0;0;0;1;0
530;828304;LadyFranklin;1983-01-28T02:00Z;28/1/1983 2:00;-62.22;117.78;x;x;3;0;0;1;2;0
531;828304;LadyFranklin;1983-01-28T03:00Z;28/1/1983 3:00;-62.40;117.42;x;x;4;2;0;0;2;0
532;828304;LadyFranklin;1983-01-28T05:28Z;28/1/1983 5:28;-62.70;116.68;x;x;1;0;0;0;1;0
533;828304;LadyFranklin;1983-01-28T06:00Z;28/1/1983 6:00;-62.75;116.55;x;x;8;0;6;0;2;0
